,precinct,registered_voters,yes,no,votes_cast,turnout,geometry,yes_perc,yes_perc_bin
321,7518,935,328.0,111.0,439,47.0,"POLYGON ((-122.42946000004083 37.775576999655414, -122.42936600032948 37.775110999837075, -122.42927300044309 37.774649000353925, -122.42917800000852 37.77418100013799, -122.43082499999652 37.77397300019561, -122.43235099961068 37.7737789999268, -122.43246699996166 37.77375700012773, -122.43410899992675 37.773548999702584, -122.43429399987468 37.774476000274845, -122.43448300002056 37.77541699982339, -122.4328300001848 37.77562599970335, -122.4311990000903 37.77583399996551, -122.42955399975213 37.77604399982088, -122.42946000004083 37.775576999655414))",74.71526195899773,70-75%
322,7523,984,345.0,95.0,440,44.7,"POLYGON ((-122.4210529996734 37.77569500017947, -122.42095999978697 37.77523200034039, -122.42085900040297 37.77475999983853, -122.42250200019298 37.77455100035065, -122.42400699989075 37.774358999692254, -122.42403500037817 37.774355999711304, -122.42414400015812 37.774342000271936, -122.42405700011946 37.77387500000634, -122.42396199968493 37.773409000111094, -122.42386799997358 37.77294300011903, -122.42551199958855 37.77273399975523, -122.42560600019819 37.77320000035448, -122.42569999990951 37.77366600014685, -122.42579399962085 37.77413199984242, -122.4258880002305 37.77459899990477, -122.42597899956877 37.7750489998897, -122.42606999980538 37.775525000351536, -122.42443399968802 37.77573999977613, -122.42430700036472 37.775755999847, -122.42278800042327 37.775949999898494, -122.42114800010796 37.77615899969176, -122.4210529996734 37.77569500017947))",78.4090909090909,75% and more
323,7607,782,221.0,77.0,298,38.1,"POLYGON ((-122.41106899963818 37.77579399982399, -122.41061099987877 37.7754279998318, -122.41006299970768 37.774992000052585, -122.41161000013659 37.77376900014804, -122.41107100018634 37.77333299981609, -122.41069200006964 37.773025000175124, -122.4100769999514 37.7725260000025, -122.41067799982594 37.772051999690866, -122.41127799987557 37.771578999685524, -122.41184100011526 37.77113500010691, -122.41247999962462 37.77062999969649, -122.4140270000535 37.77186400022669, -122.4143919999265 37.77215799988055, -122.41500200002186 37.77264900003622, -122.4155610000636 37.77310100007669, -122.41436799963705 37.77404299984555, -122.41394400021284 37.77437800004224, -122.41376900031067 37.774515999709344, -122.41358699983746 37.77465999976659, -122.41316099986511 37.774992000052585, -122.41160599993862 37.77622100012831, -122.41106899963818 37.77579399982399))",74.16107382550335,70-75%
324,9137,1197,483.0,107.0,590,49.3,"POLYGON ((-122.48539700043155 37.77438799973862, -122.48526199981403 37.77251999989171, -122.48633399986677 37.772471999697906, -122.48739800042188 37.772422999689866, -122.48847100029951 37.772373999649304, -122.4895390001543 37.77232500028635, -122.4906170000548 37.772276000180845, -122.49075199977402 37.77414300004201, -122.49088599966831 37.776008999886386, -122.48981500033881 37.776057999648, -122.48874099973794 37.77610700008719, -122.48766899968524 37.77615500005113, -122.48660300037861 37.77620399971598, -122.48553200015077 37.77625200032706, -122.48539700043155 37.77438799973862))",81.86440677966101,75% and more
325,7601,719,255.0,91.0,346,48.1,"POLYGON ((-122.41943199962468 37.77590800034776, -122.41935899982975 37.775432000221755, -122.41933399971539 37.77521000026363, -122.41968100004505 37.774870999866486, -122.42017700033757 37.7744569999501, -122.42025400033047 37.774358999692254, -122.42071399973969 37.7740780000007, -122.42108899965841 37.77377500015747, -122.42131999963708 37.773591999650684, -122.42191600038707 37.773123000070946, -122.42198900018202 37.77307399978425, -122.42218599982549 37.77290899991322, -122.42262000019376 37.77250300004852, -122.42326700009906 37.772057999839625, -122.42340199981828 37.771975000342046, -122.42362000027649 37.77229799971054, -122.42368499967549 37.772561000165695, -122.42371399998781 37.77270099994271, -122.42376400021652 37.77295600004737, -122.42386799997358 37.77294300011903, -122.42396199968493 37.773409000111094, -122.42405700011946 37.77387500000634, -122.42414400015812 37.774342000271936, -122.42403500037817 37.774355999711304, -122.42400699989075 37.774358999692254, -122.42250200019298 37.77455100035065, -122.42085900040297 37.77475999983853, -122.42095999978697 37.77523200034039, -122.4210529996734 37.77569500017947, -122.42114800010796 37.77615899969176, -122.41954200012785 37.776363999974905, -122.41943199962468 37.77590800034776))",73.69942196531792,70-75%
326,9507,931,344.0,107.0,451,48.4,"POLYGON ((-122.44130000030141 37.775504999844884, -122.44111000033061 37.774566999968776, -122.44092200000962 37.77363500028385, -122.44256499979966 37.77342400020679, -122.44421599998562 37.77321199975512, -122.4444050001315 37.774149000021076, -122.44459299955415 37.77508599977292, -122.44478000005024 37.77601699989315, -122.44313200023733 37.77622600020705, -122.44148799972405 37.776434999930046, -122.44130000030141 37.775504999844884))",76.27494456762749,75% and more
327,9138,1075,397.0,107.0,504,46.9,"POLYGON ((-122.48111300041863 37.77458300029356, -122.48097899962599 37.772716000182086, -122.48204900002891 37.772667000335694, -122.4831190004318 37.7726179997468, -122.48419399995927 37.772568999835464, -122.48526199981403 37.77251999989171, -122.48539700043155 37.77438799973862, -122.48553200015077 37.77625200032706, -122.48446099992294 37.77630199965829, -122.48338999969513 37.776350999935744, -122.48231799964242 37.776400000180665, -122.48124700031292 37.776448999683126, -122.48111300041863 37.77458300029356))",78.76984126984127,75% and more
328,7604,898,253.0,53.0,306,34.1,"POLYGON ((-122.41751500019825 37.776534000003714, -122.41738100030395 37.776445000058246, -122.41691599997355 37.776075999827576, -122.41652500016129 37.77576399988119, -122.41644300014555 37.77569899984492, -122.41590800039324 37.77527200007593, -122.41710400029451 37.7743250001376, -122.4171870001352 37.77422599994611, -122.41764900009255 37.77384199999306, -122.41802999985907 37.77347400003048, -122.41845699965631 37.7730980000447, -122.41851199990793 37.77303899986389, -122.4186380003046 37.772905000096834, -122.41868500016028 37.77303500005454, -122.41869900040398 37.773081000334386, -122.4192709999662 37.77490400013054, -122.41929899955528 37.775034000123696, -122.41933399971539 37.77521000026363, -122.41931000032427 37.775233000085514, -122.41921900008766 37.77531600018606, -122.41870400042684 37.77564499972767, -122.41761499975736 37.77659999974248, -122.41751500019825 37.776534000003714))",82.6797385620915,75% and more
329,9139,1158,452.0,114.0,566,48.9,"POLYGON ((-122.47683000023058 37.77477900008541, -122.47669399978813 37.77291299972938, -122.47776699966577 37.772864000013605, -122.47883700006867 37.7728150002653, -122.47990499992343 37.77276599977449, -122.48097899962599 37.772716000182086, -122.48111300041863 37.77458300029356, -122.48124700031292 37.776448999683126, -122.48017500026019 37.77649799986315, -122.47910599968219 37.77654600028333, -122.47803299980454 37.77659499968902, -122.4769649999498 37.776643999772226, -122.47683000023058 37.77477900008541))",79.85865724381625,75% and more
330,7611,589,171.0,37.0,208,35.3,"POLYGON ((-122.40751699991934 37.77648700001396, -122.40729000013864 37.776306000000936, -122.40629599990369 37.775513999647515, -122.40636899969863 37.775457000168906, -122.40682900000618 37.77509300013255, -122.40740499976636 37.77463800022963, -122.40776799998949 37.77435100021614, -122.40798600044772 37.7741789999092, -122.40851600017714 37.773760000132995, -122.40891299983716 37.77344699987426, -122.4096829997661 37.77283800012223, -122.4100769999514 37.7725260000025, -122.41069200006964 37.773025000175124, -122.41107100018634 37.77333299981609, -122.41161000013659 37.77376900014804, -122.41006299970768 37.774992000052585, -122.40948100009975 37.77545100029593, -122.40894700017236 37.775873000348895, -122.40884599989002 37.77595299981477, -122.40837999973469 37.77631800031758, -122.40784199960936 37.77674600016015, -122.40751699991934 37.77648700001396))",82.21153846153845,75% and more
331,7629,1071,328.0,37.0,365,34.1,"POLYGON ((-122.38744289264417 37.776792140847355, -122.38731398440092 37.77670915731477, -122.38726874075165 37.77664461608062, -122.38722315664084 37.776384132315734, -122.38713592932845 37.77638691778379, -122.38707342275434 37.776337403464304, -122.3870591251683 37.77616897997624, -122.38641327241162 37.77624355657289, -122.38620866673261 37.7762671823253, -122.38608891052544 37.7762810102814, -122.38593254707214 37.77629906578953, -122.38502091516227 37.7763921322819, -122.38495808968625 37.77632806294475, -122.3849396787145 37.776226187656746, -122.38479867465591 37.77543458407307, -122.38488099986182 37.77538899992368, -122.38489990850023 37.77529558495617, -122.38695809524154 37.775059676171026, -122.38689439929801 37.77439665530088, -122.38189614880267 37.774679639085555, -122.38180220568519 37.77464888816574, -122.38176147696853 37.77447097735602, -122.38163740076318 37.77354615732259, -122.38143513160222 37.77203849686906, -122.38144307360763 37.77193074261553, -122.38153151723894 37.77189260218767, -122.38187389034654 37.77203390267114, -122.38209777297322 37.7721351794613, -122.38243040205495 37.7722856479646, -122.38464275317372 37.773286425250454, -122.38478381113124 37.773319804686246, -122.3849164815189 37.773340391587226, -122.38670794946921 37.77324429921508, -122.38653513876137 37.772849293772886, -122.38654361436609 37.772821385209774, -122.38657915171872 37.77277883073734, -122.38665795283376 37.77275362893479, -122.38663513562554 37.77270582771242, -122.38663390762855 37.772637650969365, -122.38661964058522 37.77257589889319, -122.38662405939809 37.772460980077724, -122.38630312727967 37.77251610301477, -122.38625906222003 37.7725088815786, -122.38623598989028 37.77248085714514, -122.38623285926154 37.77243202259002, -122.38630157499088 37.772393094949145, -122.3863697786805 37.77238871095505, -122.38641449052714 37.77238137873497, -122.3865907579522 37.77235247234138, -122.38656718885409 37.77229423986626, -122.38655788500269 37.77224427687878, -122.3865583027193 37.77219715983982, -122.38655212231014 37.77218945907157, -122.3865830755599 37.77218742470528, -122.38688726667465 37.772163193374666, -122.38689600009583 37.772188999652734, -122.38787199988911 37.77210400001727, -122.38862900029757 37.772063000199914, -122.38889600026127 37.772036000238515, -122.38962000015943 37.77199099980759, -122.389527000273 37.77108599992289, -122.39005500035262 37.77106499983412, -122.3907099997555 37.77104100033398, -122.3911809999337 37.77102300034869, -122.39129499973653 37.771905999944515, -122.39133900011745 37.77281099973375, -122.39134800033827 37.77285400011105, -122.39139500019395 37.77321700003737, -122.39143799985165 37.77348600009673, -122.39152200041556 37.77412700033207, -122.39155099982956 37.77425599980298, -122.39156900027123 37.774406000324795, -122.39172699955667 37.77453200004512, -122.39173999997546 37.77454300018524, -122.39191200040291 37.77467999979178, -122.39213499998566 37.77485800027485, -122.39234599987286 37.77502699975848, -122.39235682547034 37.7750228360355, -122.39235666916349 37.775035016912625, -122.39235158110571 37.775046474248825, -122.39234618762075 37.7750540902238, -122.39231529545644 37.77508007655502, -122.39228827413268 37.77509500033661, -122.39226874026683 37.77510345274258, -122.39223915604958 37.775106998009626, -122.39221971650683 37.7751059102169, -122.39219976761933 37.77510281938017, -122.39218781553448 37.77509854915437, -122.39216736628536 37.775087634302636, -122.3921488960248 37.77507385795679, -122.3921119995211 37.77504633720957, -122.39209039414023 37.77503022266736, -122.39207330189532 37.77501747375074, -122.39205924056616 37.775005955345904, -122.39205303500418 37.77499743476415, -122.39204830357758 37.77498141819798, -122.39204900875508 37.77497200224193, -122.3920334220866 37.77495850563377, -122.39200907864068 37.77495108917276, -122.39200310574238 37.7749637905275, -122.39199140877906 37.77497530183845, -122.39198216331818 37.77498057324003, -122.3919651680913 37.77498563517694, -122.3919623707375 37.774995879757896, -122.39195406221944 37.77500825093245, -122.39194240388369 37.77501735304254, -122.39193201576576 37.775022128827395, -122.39192116501543 37.77502495836976, -122.39190036183008 37.775027109105906, -122.39189404936857 37.77502663124345, -122.39186567608031 37.77505377993287, -122.39185297839377 37.77506104869365, -122.39184175214767 37.77506713309391, -122.39182040188834 37.77508720898408, -122.39180538026012 37.77510133467081, -122.39179562545446 37.77510857360495, -122.39178284781786 37.775114334219715, -122.39176609962773 37.77512082831292, -122.39175670504648 37.77512447156569, -122.3917327092486 37.7751421907939, -122.39170868560296 37.775159929899196, -122.39168404122145 37.77517515898479, -122.39165320385439 37.77519388504699, -122.39162173407334 37.77521596820401, -122.39160863843311 37.77522540543036, -122.39159674833205 37.77523565068815, -122.39156451588133 37.77526622385244, -122.391543396489 37.77528609022505, -122.39150250877051 37.7753198777442, -122.39146325508754 37.77535142931584, -122.39144110353097 37.775368561992536, -122.39129189336225 37.775483963378825, -122.39111814122 37.77561991676913, -122.39096687301101 37.77574475847339, -122.39085755343082 37.775829060213724, -122.39080070264974 37.77587250332086, -122.39080544934772 37.77587882693782, -122.3908088117418 37.77588838336629, -122.3908123591889 37.77590367336528, -122.39081541346084 37.77591683679225, -122.39081765475748 37.77592999098631, -122.39081693251198 37.77593782343232, -122.39081338596324 37.77594778315553, -122.39080781910341 37.77595598979036, -122.39079989865758 37.775965224561084, -122.39079659285734 37.77597449057238, -122.39078617689161 37.77598122245312, -122.39077658737594 37.77599214356328, -122.3907368818404 37.77602283002094, -122.39069818331626 37.776052229876264, -122.39068589346486 37.77605933381001, -122.39066643146424 37.776064341000094, -122.39065089869464 37.776064282066926, -122.39063801146358 37.77606156475037, -122.39062365189378 37.77605497488465, -122.3906136500514 37.77604751877144, -122.39060072329447 37.77603742628443, -122.39059842630228 37.77603563272709, -122.39057019674446 37.7760554669412, -122.39056214155133 37.77606112594673, -122.39055097369571 37.7760689725796, -122.39055741102304 37.776118210164114, -122.39055614619512 37.77612780277353, -122.39055093596646 37.77613921378794, -122.39054145335034 37.77614961512734, -122.39053020374801 37.776156753843516, -122.39051280427928 37.776162309885834, -122.39048288678708 37.77616546600175, -122.39043000745785 37.77617069045601, -122.39034574009432 37.776237517711756, -122.39024684276806 37.776315946183864, -122.39024898974158 37.77633913453119, -122.39025709164714 37.77633505750649, -122.39027029598351 37.77633126449586, -122.39028514603346 37.77633030949779, -122.39030603186383 37.77633135183025, -122.39032904580309 37.77633847348804, -122.39034191866111 37.77634789495032, -122.39034985707328 37.776358585244814, -122.39035417796978 37.77637520717272, -122.39035560808773 37.776494929675586, -122.3903525439343 37.77650996393691, -122.39034581824775 37.77652547107767, -122.39033841612981 37.776538973790025, -122.39031850946314 37.776556655757474, -122.39029159953049 37.77657858017002, -122.39028035801299 37.77658740304364, -122.39026511899252 37.77659503093048, -122.39025217157433 37.7766007168759, -122.39023482780114 37.77660562675478, -122.39022152644671 37.77660627714507, -122.39020730970903 37.7766041740271, -122.39019852418555 37.77660125437097, -122.3901890532475 37.77659631609048, -122.3901818047415 37.776590720318936, -122.39017738233535 37.776586042619954, -122.39013034025885 37.77660923017254, -122.3900817530801 37.776633178873034, -122.39008667764448 37.776639495324645, -122.39009214748624 37.77665177107981, -122.39009146835988 37.77667157175711, -122.3900828705843 37.77668639723298, -122.3899587925823 37.77673696926605, -122.38976781434619 37.7766805075148, -122.38907665326154 37.77671923195925, -122.38895362089852 37.77674108532035, -122.38864315864477 37.776746747823516, -122.38853310154772 37.77675486135553, -122.3884737094327 37.776771459053286, -122.38818804607067 37.77676793942714, -122.38790478749866 37.77679085143056, -122.38782807227173 37.776799236899684, -122.38759383296811 37.77681081679781, -122.38744289264417 37.776792140847355))",89.86301369863014,75% and more
